Date,Open,High,Low,Close,Volume,Currency,Trend,VolumeTrend,AAL,AAPL,AMT,AVY,AWK,BA,BAC,CCL,CNP,EQR,F,FOX,HFC,JNJ,MSFT,NFLX,PFE,PKG,PM,S&P500,WFC,WMT,XOM
2020-05-07,94.38,95.87,93.62,93.79,628675,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-08,95.63,99.29,95.44,98.14,590957,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-11,97.1,98.32,95.33,97.5,595542,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-12,97.91,98.04,95.11,95.16,644899,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-13,93.65,93.65,88.54,89.8,749617,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-14,88.8,93.45,86.95,93.34,618699,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-15,91.7,91.87,90.23,90.92,591695,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-18,94.19,94.91,93.28,93.71,808249,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-19,92.42,93.23,90.91,90.92,561163,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-20,92.47,94.22,92.24,93.44,475790,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-21,92.77,94.75,92.59,92.91,398231,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-22,92.81,93.17,91.51,92.99,390766,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-26,96.62,98.67,96.11,98.36,651916,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-27,100.65,102.52,100.26,102.46,769889,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-28,102.09,102.48,99.98,101.7,815866,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-29,101.41,101.69,99.27,101.41,819474,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-01,101.87,102.84,101.44,102.62,495859,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-02,103.56,103.99,102.47,102.86,814352,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-03,104.68,108.05,103.95,107.47,615809,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-04,106.89,108.65,106.75,108.63,854159,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-05,111.44,112.8,109.59,110.56,873702,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-08,109.58,111.96,109.58,111.82,558790,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-09,109.6,110.07,107.69,107.85,515665,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-10,106.68,107.13,105.22,105.32,461892,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-11,102.62,103.38,98.04,98.13,690694,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-12,100.7,101.57,96.23,98.92,582490,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-15,96.93,99.91,94.94,99.47,942978,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-16,102.45,103.48,100.36,100.93,800190,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-17,100.58,101.19,98.89,99.08,499219,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-18,98.98,99.05,96.93,97.62,865417,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-19,98.81,99.75,97.02,99.75,3272429,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-22,99.17,99.17,97.12,98.57,769866,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-23,99.88,100.53,99.23,99.94,806275,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-24,98.68,99.47,97.83,97.94,853532,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-25,97.35,97.54,93.38,95.93,715497,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-26,95.43,96.52,94.82,95.68,891696,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-29,97.08,99.42,96.95,98.02,559727,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-30,97.56,100.26,97.11,99.8,776429,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-01,99.84,100.03,97.75,99.37,661781,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-02,100.5,101.02,98.54,99.65,906023,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-06,100.91,101.98,98.51,100.0,706944,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-07,99.01,99.65,98.01,98.67,577610,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-08,98.54,98.76,95.35,96.31,607273,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-09,96.37,96.37,94.85,95.37,606390,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-10,95.96,98.97,95.96,98.89,484446,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-13,99.25,100.29,98.23,98.78,479049,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-14,99.32,102.22,98.9,102.12,715196,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-15,103.87,103.87,101.68,102.84,659758,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-16,102.72,108.35,102.72,107.05,1011942,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-17,107.32,107.32,104.61,104.71,879912,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-20,104.74,104.99,103.34,103.72,370197,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-21,104.41,105.08,103.66,104.12,455007,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-22,104.04,104.93,103.4,104.27,445853,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-23,104.92,104.92,103.14,103.46,510310,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-24,103.86,104.39,102.41,102.79,393770,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-27,102.79,104.12,101.63,103.53,688421,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-28,102.36,103.71,101.36,101.98,964424,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-29,102.01,103.09,99.52,101.97,940712,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-30,100.58,101.65,97.71,98.28,828308,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-31,100.58,98.17,94.61,96.12,824920,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-03,96.12,97.01,95.8,95.95,728335,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-04,94.54,95.91,94.11,95.37,1750516,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-05,96.29,97.41,95.79,95.86,754546,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-06,96.25,96.25,94.93,95.01,696816,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-07,92.17,95.53,92.01,95.47,2132500,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-10,95.69,97.56,95.3,97.56,1882087,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-11,99.44,101.7,99.44,100.0,946303,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-12,100.62,101.43,98.45,99.4,494101,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-13,98.74,99.83,98.39,99.22,357823,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-14,98.49,100.46,98.2,99.67,348191,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-17,99.9,100.6,98.98,99.23,406807,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-18,99.2,99.2,98.01,98.03,349837,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-19,98.68,99.89,97.69,98.11,647406,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-20,96.85,97.68,95.73,96.72,306727,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-21,96.72,97.35,95.55,95.96,422101,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-24,96.94,100.03,96.94,99.72,571527,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-25,100.4,100.4,97.8,99.19,517977,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-26,98.58,99.96,98.48,99.86,614220,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-27,99.96,102.38,99.96,102.1,932794,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-28,102.17,102.94,101.72,102.27,604927,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-31,103.07,103.27,100.32,101.24,768746,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-01,101.13,104.24,100.64,104.22,680241,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-02,104.01,107.19,104.01,107.14,800107,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-03,107.14,108.04,104.09,105.95,1175170,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-04,106.97,107.66,105.12,106.55,732832,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-08,106.01,106.01,103.46,103.48,743826,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-09,104.69,106.01,104.3,104.51,638932,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-10,104.6,105.42,102.68,103.51,915811,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-11,103.64,105.1,103.06,104.61,675601,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-14,104.57,106.52,104.57,105.93,521069,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-15,106.79,107.75,106.79,107.53,735669,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-16,108.91,111.6,107.87,111.01,905956,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-17,109.52,113.44,108.35,112.96,952130,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-18,112.96,114.32,112.61,113.14,1177314,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-21,110.52,111.46,106.95,108.03,735329,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-22,107.8,108.81,105.8,107.15,644816,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-23,107.0,107.18,104.08,104.15,635979,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-24,104.22,105.93,102.81,104.27,382628,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-25,103.03,109.93,102.78,109.44,1078906,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-28,110.46,111.64,108.61,111.15,945812,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-29,111.39,111.46,108.35,108.75,615332,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-30,109.3,110.53,108.02,109.05,676772,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-01,109.76,110.56,106.94,107.65,547342,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-02,106.34,109.65,106.08,108.42,621974,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-05,109.61,111.62,109.61,110.94,795049,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-06,110.55,111.84,109.09,109.41,474651,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-07,111.55,112.77,111.19,111.97,377980,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-08,112.03,113.83,112.03,113.81,323343,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-09,114.56,115.51,112.74,112.9,493511,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-12,115.75,118.58,114.5,116.71,578164,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-13,115.83,117.19,115.37,116.4,350307,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-14,117.23,117.67,116.44,116.56,382997,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-15,115.25,118.83,115.11,118.7,398305,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-16,119.39,120.17,119.0,119.59,650478,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-19,119.49,120.26,116.94,117.26,476542,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-20,118.53,118.67,116.13,116.53,352669,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-21,116.82,118.76,116.69,117.71,444498,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-22,117.59,118.62,116.53,118.19,283133,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-23,118.51,119.6,118.2,119.2,419323,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-26,117.62,117.88,115.19,115.78,436354,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-27,116.34,117.56,113.97,113.97,616008,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-28,111.94,112.92,110.87,111.93,563591,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-29,112.55,115.81,112.36,114.78,456478,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-10-30,114.37,115.25,112.99,114.49,361821,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-02,115.73,117.98,115.32,117.87,540150,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-03,119.84,123.99,119.14,123.25,646101,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-04,121.71,121.71,118.12,118.42,392896,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-05,119.58,123.24,119.58,122.54,313366,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-06,122.65,124.74,121.35,123.21,704326,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-09,129.71,131.75,125.33,126.79,827077,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-10,126.53,129.94,126.5,129.94,478832,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-11,130.15,130.28,127.44,127.89,505220,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-12,126.62,126.9,125.11,126.87,420668,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-13,128.96,130.4,128.96,129.95,534992,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-14,129.95,129.95,129.95,129.95,0,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-15,129.95,129.95,129.95,129.95,0,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-16,133.08,134.88,132.54,134.36,512818,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-17,133.62,136.47,132.4,135.58,655794,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-18,135.36,135.36,131.83,131.89,655016,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-19,131.68,131.68,128.58,129.8,711862,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-20,129.9,130.79,127.64,129.8,579267,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-22,129.8,129.8,129.8,129.8,0,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-23,131.23,132.69,130.24,131.47,277135,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-24,133.42,134.93,131.93,134.6,441001,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-25,133.41,134.43,131.51,131.75,358768,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-27,131.36,133.01,130.86,132.77,220538,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-11-30,131.81,131.81,129.39,130.0,696809,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-01,132.53,133.75,131.08,131.94,606987,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-02,131.59,132.86,130.24,131.98,431549,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-03,132.99,133.31,131.17,131.54,469013,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-04,132.3,134.0,132.3,133.17,512013,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-07,134.13,135.02,132.18,134.93,743331,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-08,133.64,137.54,133.64,137.07,519787,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-09,137.01,138.95,135.35,136.32,644415,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-10,135.71,136.5,134.95,135.56,633972,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-11,135.03,136.81,134.23,135.58,559065,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-14,136.74,136.74,131.62,131.68,597192,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-15,133.31,134.52,132.47,134.19,487109,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-16,134.8,136.18,134.51,135.61,530329,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-17,136.0,136.0,134.32,135.65,500483,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-18,134.73,135.11,132.32,134.86,1175188,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-21,133.32,134.52,130.91,133.77,454811,USD,Negative,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-22,133.62,134.64,133.52,133.81,598702,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-23,134.12,136.81,133.9,135.73,1023997,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-24,136.27,136.39,134.65,136.1,158929,USD,Positive,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-28,137.94,137.94,136.62,136.78,300917,USD,Positive,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-12-29,137.17,137.54,135.48,135.67,305434,USD,Negative,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
